,OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ActivityConductingOrganizationText,staid,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionEquipmentName,ResultDetectionConditionText,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,PrecisionValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,PreparationStartDate,ProviderName,datetime,ValueAndUnits,agency_cd,station_nm,site_tp_cd,lat_va,long_va,dec_lat_va,dec_long_va,coord_meth_cd,coord_acy_cd,coord_datum_cd,dec_coord_datum_cd,district_cd,state_cd,county_cd,country_cd,land_net_ds,map_nm,map_scale_fc,alt_va,alt_meth_cd,alt_acy_va,alt_datum_cd,huc_cd,basin_cd,topo_cd,instruments_cd,construction_dt,inventory_dt,drain_area_va,contrib_drain_area_va,tz_cd,local_time_fg,reliability_cd,gw_file_cd,nat_aqfr_cd,aqfr_cd,aqfr_type_cd,well_depth_va,hole_depth_va,depth_src_cd,project_no
579,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02000226,Quality Control Sample-Field Replicate,Water,Groundwater,2020-05-19,09:40:00,MDT,,,,60.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433641110441501,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,pH,Total,8.4,std units,,Accepted,,Actual,,,,,,,p00403,,,,,,EL006,USGS,"pH, lab, auto glass electrode","USGS TWRI 5-A1/1989, p 363","USGS-National Water Quality Lab, Denver, CO",2020-05-28,,Lower Reporting Limit,0.1,std units,,NWIS,2020-05-19 09:40:00,8.4 std units,USGS,42-116-11cdc01 JH-DI1,GW,433642.6,1104414.0,43.6118333,-110.7372222,G,S,NAD83,NAD83,56,56,39,US,SWSESWS11 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6409.59,L,0.1,NAVD88,17040101,,T,NNNNNNNNNNNNNNNNYNNNNNNNNNNNNN,20120717.0,20120723,,,MST,Y,C,YYY  Y,N100ALLUVL,111TRRC,U,70.0,70.0,S,DEF00
580,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02000226,Quality Control Sample-Field Replicate,Water,Groundwater,2020-05-19,09:40:00,MDT,,,,60.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433641110441501,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,Carbon dioxide,Total,4.2,mg/l,,Accepted,,Actual,,,,,,,p00405,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,NWIS,2020-05-19 09:40:00,4.2 mg/l,USGS,42-116-11cdc01 JH-DI1,GW,433642.6,1104414.0,43.6118333,-110.7372222,G,S,NAD83,NAD83,56,56,39,US,SWSESWS11 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6409.59,L,0.1,NAVD88,17040101,,T,NNNNNNNNNNNNNNNNYNNNNNNNNNNNNN,20120717.0,20120723,,,MST,Y,C,YYY  Y,N100ALLUVL,111TRRC,U,70.0,70.0,S,DEF00
581,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02000226,Quality Control Sample-Field Replicate,Water,Groundwater,2020-05-19,09:40:00,MDT,,,,60.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433641110441501,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,Carbonate,Dissolved,0.1,mg/l,,Accepted,,Actual,,,,,,,p00452,,,,,,ASM01,USGS,"Alkalinity, IPT, Hach, ASM","Rounds, 2007, Alkalinity calculation methods",U.S. Geological Survey-Water Resources Discipline,,,,,,,NWIS,2020-05-19 09:40:00,0.1 mg/l,USGS,42-116-11cdc01 JH-DI1,GW,433642.6,1104414.0,43.6118333,-110.7372222,G,S,NAD83,NAD83,56,56,39,US,SWSESWS11 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6409.59,L,0.1,NAVD88,17040101,,T,NNNNNNNNNNNNNNNNYNNNNNNNNNNNNN,20120717.0,20120723,,,MST,Y,C,YYY  Y,N100ALLUVL,111TRRC,U,70.0,70.0,S,DEF00
582,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02000226,Quality Control Sample-Field Replicate,Water,Groundwater,2020-05-19,09:40:00,MDT,,,,60.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433641110441501,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,Bicarbonate,Dissolved,145.0,mg/l,,Accepted,,Actual,,,,,,,p00453,,,,,,ASM01,USGS,"Alkalinity, IPT, Hach, ASM","Rounds, 2007, Alkalinity calculation methods",U.S. Geological Survey-Water Resources Discipline,,,,,,,NWIS,2020-05-19 09:40:00,145.0 mg/l,USGS,42-116-11cdc01 JH-DI1,GW,433642.6,1104414.0,43.6118333,-110.7372222,G,S,NAD83,NAD83,56,56,39,US,SWSESWS11 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6409.59,L,0.1,NAVD88,17040101,,T,NNNNNNNNNNNNNNNNYNNNNNNNNNNNNN,20120717.0,20120723,,,MST,Y,C,YYY  Y,N100ALLUVL,111TRRC,U,70.0,70.0,S,DEF00
597,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02000226,Quality Control Sample-Field Replicate,Water,Groundwater,2020-05-19,09:40:00,MDT,,,,60.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433641110441501,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,Potassium,Dissolved,1.69,mg/l,,Accepted,,Actual,,,,,,,p00935,,,,,,PLO03,USGS,"Potassium, wf, by ICP-OES",Standard Methods,"USGS-National Water Quality Lab, Denver, CO",2020-06-04,,Detection limit by DQCALC,0.3,mg/l,,NWIS,2020-05-19 09:40:00,1.69 mg/l,USGS,42-116-11cdc01 JH-DI1,GW,433642.6,1104414.0,43.6118333,-110.7372222,G,S,NAD83,NAD83,56,56,39,US,SWSESWS11 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6409.59,L,0.1,NAVD88,17040101,,T,NNNNNNNNNNNNNNNNYNNNNNNNNNNNNN,20120717.0,20120723,,,MST,Y,C,YYY  Y,N100ALLUVL,111TRRC,U,70.0,70.0,S,DEF00
583,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02000226,Quality Control Sample-Field Replicate,Water,Groundwater,2020-05-19,09:40:00,MDT,,,,60.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433641110441501,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,Organic Nitrogen,Dissolved,0.02,mg/l,,Accepted,,Actual,,,,,,,p00607,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,NWIS,2020-05-19 09:40:00,0.02 mg/l,USGS,42-116-11cdc01 JH-DI1,GW,433642.6,1104414.0,43.6118333,-110.7372222,G,S,NAD83,NAD83,56,56,39,US,SWSESWS11 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6409.59,L,0.1,NAVD88,17040101,,T,NNNNNNNNNNNNNNNNYNNNNNNNNNNNNN,20120717.0,20120723,,,MST,Y,C,YYY  Y,N100ALLUVL,111TRRC,U,70.0,70.0,S,DEF00
585,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02000226,Quality Control Sample-Field Replicate,Water,Groundwater,2020-05-19,09:40:00,MDT,,,,60.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433641110441501,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,Not Detected,Nitrite,Dissolved,,,,Accepted,,Actual,,,,,,,p00613,,,,,,DZ001,USGS,"Nitrite, wf, DA, diazo",,"USGS-National Water Quality Lab, Denver, CO",2020-05-28,,Detection limit by DQCALC,0.001,mg/l as N,,NWIS,2020-05-19 09:40:00,No Value,USGS,42-116-11cdc01 JH-DI1,GW,433642.6,1104414.0,43.6118333,-110.7372222,G,S,NAD83,NAD83,56,56,39,US,SWSESWS11 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6409.59,L,0.1,NAVD88,17040101,,T,NNNNNNNNNNNNNNNNYNNNNNNNNNNNNN,20120717.0,20120723,,,MST,Y,C,YYY  Y,N100ALLUVL,111TRRC,U,70.0,70.0,S,DEF00
586,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02000226,Quality Control Sample-Field Replicate,Water,Groundwater,2020-05-19,09:40:00,MDT,,,,60.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433641110441501,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,Nitrate,Dissolved,0.32,mg/l as N,,Accepted,,Actual,,,,,,,p00618,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,NWIS,2020-05-19 09:40:00,0.32 mg/l as N,USGS,42-116-11cdc01 JH-DI1,GW,433642.6,1104414.0,43.6118333,-110.7372222,G,S,NAD83,NAD83,56,56,39,US,SWSESWS11 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6409.59,L,0.1,NAVD88,17040101,,T,NNNNNNNNNNNNNNNNYNNNNNNNNNNNNN,20120717.0,20120723,,,MST,Y,C,YYY  Y,N100ALLUVL,111TRRC,U,70.0,70.0,S,DEF00
587,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02000226,Quality Control Sample-Field Replicate,Water,Groundwater,2020-05-19,09:40:00,MDT,,,,60.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433641110441501,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,Inorganic nitrogen (nitrate and nitrite),Dissolved,0.32,mg/l as N,,Accepted,,Actual,,,,,,,p00631,,,,,,RED01,USGS,"NO3+NO2, wf, FCC,NaR, DA",USGS TMR 5-B8,"USGS-National Water Quality Lab, Denver, CO",2020-05-27,,Detection limit by DQCALC,0.04,mg/l as N,,NWIS,2020-05-19 09:40:00,0.32 mg/l as N,USGS,42-116-11cdc01 JH-DI1,GW,433642.6,1104414.0,43.6118333,-110.7372222,G,S,NAD83,NAD83,56,56,39,US,SWSESWS11 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6409.59,L,0.1,NAVD88,17040101,,T,NNNNNNNNNNNNNNNNYNNNNNNNNNNNNN,20120717.0,20120723,,,MST,Y,C,YYY  Y,N100ALLUVL,111TRRC,U,70.0,70.0,S,DEF00
588,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02000226,Quality Control Sample-Field Replicate,Water,Groundwater,2020-05-19,09:40:00,MDT,,,,60.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433641110441501,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,Orthophosphate,Dissolved,0.051,mg/l asPO4,,Accepted,,Actual,,,,,,,p00660,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,NWIS,2020-05-19 09:40:00,0.051 mg/l asPO4,USGS,42-116-11cdc01 JH-DI1,GW,433642.6,1104414.0,43.6118333,-110.7372222,G,S,NAD83,NAD83,56,56,39,US,SWSESWS11 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6409.59,L,0.1,NAVD88,17040101,,T,NNNNNNNNNNNNNNNNYNNNNNNNNNNNNN,20120717.0,20120723,,,MST,Y,C,YYY  Y,N100ALLUVL,111TRRC,U,70.0,70.0,S,DEF00
589,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02000226,Quality Control Sample-Field Replicate,Water,Groundwater,2020-05-19,09:40:00,MDT,,,,60.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433641110441501,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,Orthophosphate,Dissolved,0.017,mg/l as P,,Accepted,,Actual,,,,,,,p00671,,,,,,PHM01,USGS,"Ortho-PO4, wf, DA phos/mol(NWQL)","Anal Chim Acta, 1962, v 27, p 31-36","USGS-National Water Quality Lab, Denver, CO",2020-05-28,,Detection limit by DQCALC,0.004,mg/l as P,,NWIS,2020-05-19 09:40:00,0.017 mg/l as P,USGS,42-116-11cdc01 JH-DI1,GW,433642.6,1104414.0,43.6118333,-110.7372222,G,S,NAD83,NAD83,56,56,39,US,SWSESWS11 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6409.59,L,0.1,NAVD88,17040101,,T,NNNNNNNNNNNNNNNNYNNNNNNNNNNNNN,20120717.0,20120723,,,MST,Y,C,YYY  Y,N100ALLUVL,111TRRC,U,70.0,70.0,S,DEF00
590,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02000226,Quality Control Sample-Field Replicate,Water,Groundwater,2020-05-19,09:40:00,MDT,,,,60.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433641110441501,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,Organic carbon,Dissolved,0.41,mg/l,,Accepted,,Actual,,,,,,,p00681,,,,,,CMB15,USGS,"DOC, wf, 0.45 um cap, combust IR",USGS NWQL Rapi-Note 17-21,"USGS-National Water Quality Lab, Denver, CO",2020-06-10,below the reporting level but at or above the detection level,Blank-adjusted method detect limit,0.23,mg/l,,NWIS,2020-05-19 09:40:00,0.41 mg/l,USGS,42-116-11cdc01 JH-DI1,GW,433642.6,1104414.0,43.6118333,-110.7372222,G,S,NAD83,NAD83,56,56,39,US,SWSESWS11 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6409.59,L,0.1,NAVD88,17040101,,T,NNNNNNNNNNNNNNNNYNNNNNNNNNNNNN,20120717.0,20120723,,,MST,Y,C,YYY  Y,N100ALLUVL,111TRRC,U,70.0,70.0,S,DEF00
591,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02000226,Quality Control Sample-Field Replicate,Water,Groundwater,2020-05-19,09:40:00,MDT,,,,60.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433641110441501,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,"Hardness, Ca, Mg",,114.0,mg/l CaCO3,,Accepted,,Actual,,,,,,,p00900,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,NWIS,2020-05-19 09:40:00,114.0 mg/l CaCO3,USGS,42-116-11cdc01 JH-DI1,GW,433642.6,1104414.0,43.6118333,-110.7372222,G,S,NAD83,NAD83,56,56,39,US,SWSESWS11 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6409.59,L,0.1,NAVD88,17040101,,T,NNNNNNNNNNNNNNNNYNNNNNNNNNNNNN,20120717.0,20120723,,,MST,Y,C,YYY  Y,N100ALLUVL,111TRRC,U,70.0,70.0,S,DEF00
592,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02000226,Quality Control Sample-Field Replicate,Water,Groundwater,2020-05-19,09:40:00,MDT,,,,60.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433641110441501,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,Calcium,Dissolved,34.6,mg/l,,Accepted,,Actual,,,,,,,p00915,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)","USGS OF 93-125, p 101","USGS-National Water Quality Lab, Denver, CO",2020-06-04,,Detection limit by DQCALC,0.022,mg/l,,NWIS,2020-05-19 09:40:00,34.6 mg/l,USGS,42-116-11cdc01 JH-DI1,GW,433642.6,1104414.0,43.6118333,-110.7372222,G,S,NAD83,NAD83,56,56,39,US,SWSESWS11 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6409.59,L,0.1,NAVD88,17040101,,T,NNNNNNNNNNNNNNNNYNNNNNNNNNNNNN,20120717.0,20120723,,,MST,Y,C,YYY  Y,N100ALLUVL,111TRRC,U,70.0,70.0,S,DEF00
593,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02000226,Quality Control Sample-Field Replicate,Water,Groundwater,2020-05-19,09:40:00,MDT,,,,60.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433641110441501,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,Magnesium,Dissolved,6.61,mg/l,,Accepted,,Actual,,,,,,,p00925,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)","USGS OF 93-125, p 101","USGS-National Water Quality Lab, Denver, CO",2020-06-04,,Detection limit by DQCALC,0.01,mg/l,,NWIS,2020-05-19 09:40:00,6.61 mg/l,USGS,42-116-11cdc01 JH-DI1,GW,433642.6,1104414.0,43.6118333,-110.7372222,G,S,NAD83,NAD83,56,56,39,US,SWSESWS11 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6409.59,L,0.1,NAVD88,17040101,,T,NNNNNNNNNNNNNNNNYNNNNNNNNNNNNN,20120717.0,20120723,,,MST,Y,C,YYY  Y,N100ALLUVL,111TRRC,U,70.0,70.0,S,DEF00
594,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02000226,Quality Control Sample-Field Replicate,Water,Groundwater,2020-05-19,09:40:00,MDT,,,,60.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433641110441501,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,Sodium,Dissolved,5.8,mg/l,,Accepted,,Actual,,,,,,,p00930,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)","USGS OF 93-125, p 101","USGS-National Water Quality Lab, Denver, CO",2020-06-04,,Detection limit by DQCALC,0.4,mg/l,,NWIS,2020-05-19 09:40:00,5.8 mg/l,USGS,42-116-11cdc01 JH-DI1,GW,433642.6,1104414.0,43.6118333,-110.7372222,G,S,NAD83,NAD83,56,56,39,US,SWSESWS11 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6409.59,L,0.1,NAVD88,17040101,,T,NNNNNNNNNNNNNNNNYNNNNNNNNNNNNN,20120717.0,20120723,,,MST,Y,C,YYY  Y,N100ALLUVL,111TRRC,U,70.0,70.0,S,DEF00
595,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02000226,Quality Control Sample-Field Replicate,Water,Groundwater,2020-05-19,09:40:00,MDT,,,,60.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433641110441501,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,Sodium adsorption ratio [(Na)/(sq root of 1/2 Ca + Mg)],,0.24,None,,Accepted,,Actual,,,,,,,p00931,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,NWIS,2020-05-19 09:40:00,0.24 None,USGS,42-116-11cdc01 JH-DI1,GW,433642.6,1104414.0,43.6118333,-110.7372222,G,S,NAD83,NAD83,56,56,39,US,SWSESWS11 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6409.59,L,0.1,NAVD88,17040101,,T,NNNNNNNNNNNNNNNNYNNNNNNNNNNNNN,20120717.0,20120723,,,MST,Y,C,YYY  Y,N100ALLUVL,111TRRC,U,70.0,70.0,S,DEF00
584,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02000226,Quality Control Sample-Field Replicate,Water,Groundwater,2020-05-19,09:40:00,MDT,,,,60.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433641110441501,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,Ammonia and ammonium,Dissolved,0.01,mg/l as N,,Accepted,,Actual,,,,,,,p00608,,,,,,SHC02,USGS,"Ammonia, wf, DA sal/hypo (NWQL)","Analyst, 1980, v 105, p 305-316","USGS-National Water Quality Lab, Denver, CO",2020-05-28,below the reporting level but at or above the detection level,Detection limit by DQCALC,0.01,mg/l as N,,NWIS,2020-05-19 09:40:00,0.01 mg/l as N,USGS,42-116-11cdc01 JH-DI1,GW,433642.6,1104414.0,43.6118333,-110.7372222,G,S,NAD83,NAD83,56,56,39,US,SWSESWS11 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6409.59,L,0.1,NAVD88,17040101,,T,NNNNNNNNNNNNNNNNYNNNNNNNNNNNNN,20120717.0,20120723,,,MST,Y,C,YYY  Y,N100ALLUVL,111TRRC,U,70.0,70.0,S,DEF00
624,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02000226,Quality Control Sample-Field Replicate,Water,Groundwater,2020-05-19,09:40:00,MDT,,,,60.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433641110441501,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,Specific conductance,Total,248.0,uS/cm @25C,,Accepted,,Actual,,,25 deg C,,,,p90095,,,,,,WHT03,USGS,"Specific cond, lab, autom bridge","USGS TWRI 5-A1/1989, p 461","USGS-National Water Quality Lab, Denver, CO",2020-05-28,,Lower Reporting Limit,5.0,uS/cm @25C,,NWIS,2020-05-19 09:40:00,248.0 uS/cm @25C,USGS,42-116-11cdc01 JH-DI1,GW,433642.6,1104414.0,43.6118333,-110.7372222,G,S,NAD83,NAD83,56,56,39,US,SWSESWS11 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6409.59,L,0.1,NAVD88,17040101,,T,NNNNNNNNNNNNNNNNYNNNNNNNNNNNNN,20120717.0,20120723,,,MST,Y,C,YYY  Y,N100ALLUVL,111TRRC,U,70.0,70.0,S,DEF00
570,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02000226,Quality Control Sample-Field Replicate,Water,Groundwater,2020-05-19,09:40:00,MDT,,,,60.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433641110441501,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,"Temperature, water",,9.1,deg C,,Accepted,,Actual,,,,,,,p00010,,,,,,THM01,USGS,"Temperature, water, thermistor","USGS National Field Manual, Chapter A6.1",U.S. Geological Survey-Water Resources Discipline,,,,,,,NWIS,2020-05-19 09:40:00,9.1 deg C,USGS,42-116-11cdc01 JH-DI1,GW,433642.6,1104414.0,43.6118333,-110.7372222,G,S,NAD83,NAD83,56,56,39,US,SWSESWS11 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6409.59,L,0.1,NAVD88,17040101,,T,NNNNNNNNNNNNNNNNYNNNNNNNNNNNNN,20120717.0,20120723,,,MST,Y,C,YYY  Y,N100ALLUVL,111TRRC,U,70.0,70.0,S,DEF00
205,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02000225,Sample-Routine,Water,Groundwater,2020-05-19,13:10:00,MDT,,,,53.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433551110443501,,,Not applicable,Routine sample,20,USGS parameter code 82398,Equal discharge increment (edi),Submersible gear pump,,Specific conductance,Total,324.0,uS/cm @25C,,Accepted,,Actual,,,25 deg C,,,,p90095,,,,,,WHT03,USGS,"Specific cond, lab, autom bridge","USGS TWRI 5-A1/1989, p 461","USGS-National Water Quality Lab, Denver, CO",2020-05-28,,Lower Reporting Limit,5.0,uS/cm @25C,,NWIS,2020-05-19 13:10:00,324.0 uS/cm @25C,USGS,42-116-14ccc01 JH-2,GW,433550.94,1104434.79,43.5974143,-110.7437613,G,R,NAD27,NAD83,56,56,39,US,SWSWSWS14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6406.59,L,0.5,NAVD88,17040101,,T,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,20080804.0,20080915,,,MST,Y,C,YY   Y,N100ALLUVL,111TRRC,U,59.45,60.0,D,8664DEF00
179,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02000225,Sample-Routine,Water,Groundwater,2020-05-19,13:10:00,MDT,,,,53.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433551110443501,,,Not applicable,Routine sample,20,USGS parameter code 82398,Equal discharge increment (edi),Submersible gear pump,,Sodium,Dissolved,7.84,mg/l,,Accepted,,Actual,,,,,,,p00930,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)","USGS OF 93-125, p 101","USGS-National Water Quality Lab, Denver, CO",2020-06-04,,Detection limit by DQCALC,0.4,mg/l,,NWIS,2020-05-19 13:10:00,7.84 mg/l,USGS,42-116-14ccc01 JH-2,GW,433550.94,1104434.79,43.5974143,-110.7437613,G,R,NAD27,NAD83,56,56,39,US,SWSWSWS14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6406.59,L,0.5,NAVD88,17040101,,T,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,20080804.0,20080915,,,MST,Y,C,YY   Y,N100ALLUVL,111TRRC,U,59.45,60.0,D,8664DEF00
178,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02000225,Sample-Routine,Water,Groundwater,2020-05-19,13:10:00,MDT,,,,53.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433551110443501,,,Not applicable,Routine sample,20,USGS parameter code 82398,Equal discharge increment (edi),Submersible gear pump,,Magnesium,Dissolved,7.89,mg/l,,Accepted,,Actual,,,,,,,p00925,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)","USGS OF 93-125, p 101","USGS-National Water Quality Lab, Denver, CO",2020-06-04,,Detection limit by DQCALC,0.01,mg/l,,NWIS,2020-05-19 13:10:00,7.89 mg/l,USGS,42-116-14ccc01 JH-2,GW,433550.94,1104434.79,43.5974143,-110.7437613,G,R,NAD27,NAD83,56,56,39,US,SWSWSWS14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6406.59,L,0.5,NAVD88,17040101,,T,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,20080804.0,20080915,,,MST,Y,C,YY   Y,N100ALLUVL,111TRRC,U,59.45,60.0,D,8664DEF00
